Account_Length,Vmail_Message,Day_Mins,Eve_Mins,Night_Mins,Intl_Mins,CustServ_Calls,Day_Calls,Day_Charge,Eve_Calls,Eve_Charge,Night_Calls,Night_Charge,Intl_Calls,Intl_Charge,mins_use,customer_value,charge_rate,Intl_Plan,Vmail_Plan,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
0.4214876033057852,0.0,0.5136830102622577,0.2686279901017322,0.4263044647660032,0.42,0.1111111111111111,0.8121212121212121,0.5135814889336017,0.5,0.26852151407311553,0.7112676056338029,0.42677824267782427,0.15000000000000002,0.4203703703703704,0.3064650157885989,0.3612400983337886,0.5996486940675312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2644628099173554,0.0,0.36801596351197263,0.6282650536156172,0.49919311457773,0.635,0.4444444444444444,0.8303030303030303,0.3680415828303152,0.4882352941176471,0.6282756389517956,0.5492957746478874,0.4997011356843993,0.30000000000000004,0.6351851851851852,0.4839621073624731,0.4270691068014205,0.4203931203170994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6611570247933884,0.0,0.9489737742303308,0.8737970855100358,0.3695535233996772,0.27,0.4444444444444444,0.4060606060606061,0.9488598256203892,0.5705882352941176,0.8738272403752831,0.6690140845070423,0.369994022713688,0.45,0.2703703703703704,0.8909755692205419,0.9472821633433488,0.6959874643854769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3140495867768595,0.0,0.17787913340935005,0.4671432499312621,0.5013448090371168,0.28500000000000003,0.5555555555555556,0.5393939393939394,0.17790073775989268,0.7117647058823531,0.4671627305079262,0.2183098591549296,0.5014943215780036,0.30000000000000004,0.28518518518518515,0.2770483629715805,0.1787762906309751,0.20404390028311406,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.045454545454545456,0.0,0.7115165336374002,0.6939785537530933,0.6912318450779991,0.5900000000000001,0.1111111111111111,0.7151515151515152,0.7114352783366868,0.7,0.693950177935943,0.4014084507042254,0.6915720263000598,0.15000000000000002,0.5907407407407407,0.8426125976400201,0.7750614586178639,0.5145958120266567,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5537190082644629,0.8039215686274509,0.4934435575826682,0.5606268902941985,0.2662721893491124,0.73,0.0,0.5151515151515151,0.4934607645875252,0.6294117647058823,0.5606599805888062,0.31690140845070425,0.2665869695158398,0.75,0.7296296296296296,0.3722785441249792,0.4543840480742966,0.6780518949072389,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48760330578512395,0.0,0.4535347776510832,0.6359637063513885,0.322754168908015,0.4400000000000001,0.5555555555555556,0.6909090909090909,0.4535546613011402,0.6882352941176471,0.6360401164671627,0.4084507042253521,0.3227734608487747,0.15000000000000002,0.4407407407407407,0.4294498919727437,0.4452335427478831,0.548163792112571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3553719008264463,0.0,0.4304446978335234,0.6040692878746219,0.48601398601398604,0.485,0.5555555555555556,0.5030303030303029,0.4304158283031523,0.6823529411764706,0.6040116467162732,0.6619718309859155,0.4865511057979677,0.15000000000000002,0.4851851851851852,0.4975901612099053,0.4535645998361104,0.4510695096286139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.4958677685950413,0.5882352941176471,0.5655644241733182,0.20703876821556227,0.4249596557288864,0.29,0.3333333333333333,0.7818181818181819,0.5655600268276324,0.4529411764705882,0.2070527337431252,0.3098591549295775,0.42498505678421994,0.15000000000000002,0.29074074074074074,0.2986538141931195,0.3676591095329144,0.6323483206377729,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.615702479338843,0.0,0.5099771949828963,0.4649436348638988,0.3372781065088757,0.6900000000000001,0.4444444444444444,0.6121212121212121,0.5098926894701543,0.6470588235294118,0.4648980912326108,0.471830985915493,0.3377166766288105,0.15000000000000002,0.6907407407407407,0.3679574538806714,0.4407265774378584,0.6563220027794716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.3347107438016529,0.0,0.8560433295324972,0.4976629089909266,0.6640667025282411,0.585,0.0,0.6606060606060606,0.8559691482226693,0.5882352941176471,0.4978971206729214,0.2816901408450704,0.6640765092647938,0.2,0.5851851851851851,0.7914242978228354,0.8033324228352909,0.6203318239562412,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5909090909090909,0.0,0.17559863169897375,0.21198790211712948,0.4029047875201721,0.41,0.4444444444444444,0.7090909090909091,0.17555331991951711,0.5,0.2119055321902297,0.4647887323943662,0.4034668260609683,0.35000000000000003,0.4092592592592592,0.06066145919893634,0.05585905490303201,0.2829869930418061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4338842975206612,0.0,0.6003420752565565,0.6851800934836403,0.4523937600860677,0.6200000000000001,0.2222222222222222,0.5818181818181818,0.6002682763246143,0.5,0.685215140731155,0.3873239436619719,0.4524805738194859,0.05,0.6203703703703703,0.6248961276383578,0.6283802239825185,0.575616667755336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.3842975206611571,0.0,0.4501140250855189,0.4261754193016222,0.4475524475524476,0.4,0.4444444444444444,0.6363636363636364,0.4500335345405768,0.5941176470588235,0.4263992235522485,0.35915492957746475,0.4476987447698745,0.25,0.4,0.3777630048196776,0.3794045342802512,0.5000848798834523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5247933884297521,0.0,0.6781641961231472,0.680780863348914,0.4994620763851533,0.6950000000000001,0.1111111111111111,0.7575757575757576,0.6780684104627767,0.5470588235294117,0.6810093820769978,0.24647887323943665,0.4997011356843993,0.2,0.6944444444444444,0.6966927040053181,0.7062278066102157,0.6003692154898141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6363636363636364,0.0,0.57981755986317,0.5248831454495464,0.4647660032275416,0.4450000000000001,0.0,0.6060606060606061,0.57981220657277,0.611764705882353,0.5250727919767066,0.6056338028169014,0.4650328750747161,0.2,0.4444444444444444,0.5236828984543791,0.5340071018847311,0.5636563146812734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4917355371900826,0.0,0.6046180159635121,0.5757492438823206,0.3873050026896181,0.265,0.1111111111111111,0.7939393939393941,0.6046277665995977,0.611764705882353,0.575865415723067,0.4436619718309859,0.3873281530185296,0.25,0.2648148148148148,0.5210237659963437,0.5446599289811527,0.5882283010127936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3140495867768595,0.0,0.7177879133409351,0.5655760241957657,0.6777837547068316,0.4900000000000001,0.2222222222222222,0.4363636363636363,0.7178068410462778,0.7411764705882353,0.5655127790359107,0.5352112676056338,0.6778242677824268,0.35000000000000003,0.4907407407407407,0.7603456872195447,0.7155148866429937,0.5288051640946572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14462809917355374,0.8235294117647058,0.5610034207525656,0.7008523508386033,0.30957504034427114,1.0,0.0,0.5393939393939394,0.5610328638497654,0.7176470588235294,0.7010676156583631,0.6549295774647887,0.3096234309623431,0.30000000000000004,1.0,0.5231843111184975,0.5984703632887189,0.6865265582612696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3016528925619835,0.0,0.8053021664766249,0.6046191916414627,0.3948359332974717,0.47,0.1111111111111111,0.6909090909090909,0.8053319919517103,0.2823529411764706,0.6046586865092204,0.5774647887323944,0.3950986252241481,0.2,0.4703703703703703,0.6601296327073292,0.7372302649549305,0.7055324726652191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6652892561983471,0.0,0.201539338654504,0.4330492163871322,0.3539537385691232,0.455,0.4444444444444444,0.6545454545454545,0.20154258886653253,0.5117647058823529,0.4331931413781948,0.34507042253521125,0.35445307830245065,0.15000000000000002,0.4555555555555556,0.17915904936014632,0.16266047527997826,0.3482886003376933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2479338842975207,0.5294117647058824,0.5344925883694412,0.4030794610943085,0.5446476600322754,0.3200000000000001,0.4444444444444444,0.7515151515151515,0.5345405767940979,0.6058823529411764,0.4031057910061469,0.676056338028169,0.5451285116557083,0.30000000000000004,0.3203703703703704,0.4729931859730762,0.4547937721933897,0.4929319230889997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4793388429752066,0.0,0.4763397947548461,0.4880395930712125,0.6083916083916084,0.7050000000000001,0.2222222222222222,0.5212121212121212,0.4763581488933602,0.5117647058823529,0.4881915237787124,0.6971830985915493,0.6084877465630604,0.35000000000000003,0.7055555555555555,0.5298321422635865,0.4862059546571975,0.4637724462467554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3388429752066116,0.0,0.9618015963511972,0.6252405828979929,0.35153308230231306,0.79,0.0,0.7272727272727273,0.9617706237424548,0.6823529411764706,0.6253639598835328,0.5704225352112676,0.3520621637776449,0.35000000000000003,0.7907407407407406,0.7370782782117333,0.8871892925430209,0.8261980058990626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5165289256198348,0.0,0.1659064994298746,0.3813582623040968,0.3055406132329209,0.5950000000000001,0.5555555555555556,0.5696969696969697,0.16582830315224684,0.6941176470588235,0.3814299579424134,0.4084507042253521,0.3060370591751345,0.05,0.5944444444444444,0.09722453049692542,0.11089866156787764,0.3800471724326708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8553719008264463,0.0,0.9307297605473204,0.4847401704701678,0.4263044647660032,0.535,0.2222222222222222,0.4060606060606061,0.9307511737089202,0.6647058823529411,0.4849563248139761,0.4859154929577465,0.42677824267782427,0.30000000000000004,0.5351851851851852,0.6802393219212233,0.8008740781207322,0.7785512121844895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5371900826446281,0.5098039215686274,0.8349486887115165,0.5490789111905416,0.6242603550295859,0.6900000000000001,0.4444444444444444,0.6121212121212121,0.8348423876592891,0.5705882352941176,0.5490132643157554,0.6619718309859155,0.6246264196054991,0.35000000000000003,0.6907407407407407,0.7856074455708824,0.8064736410816715,0.6327916952365433,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2851239669421488,0.0,0.6462371721778791,0.6271652460819357,0.13448090371167296,0.8800000000000001,0.2222222222222222,0.5939393939393941,0.6462105969148223,0.6764705882352942,0.6273050792623747,0.4225352112676056,0.13448894202032274,0.2,0.8796296296296295,0.42014292836961936,0.5878175361922973,0.8666735263860468,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5578512396694215,0.0,0.7132269099201825,0.7343964806158922,0.34373318988703605,0.65,0.1111111111111111,0.7333333333333333,0.7131120053655265,0.6941176470588235,0.7343901649951472,0.5704225352112676,0.3442916915720263,0.1,0.6499999999999999,0.6533156057836129,0.7185195301830101,0.6849623581941866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3801652892561984,0.0,0.8893956670467503,0.3557877371459995,0.5228617536309844,0.525,0.0,0.6606060606060606,0.8893360160965795,0.5882352941176471,0.3558718861209965,0.28873239436619713,0.5230125523012552,0.1,0.5259259259259259,0.6378593983712815,0.7339524720021849,0.7354607235768844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5702479338842975,0.0,0.3831242873432155,0.5809733296673083,0.4583109198493814,0.51,0.5555555555555556,0.6424242424242425,0.3831321260898726,0.5764705882352941,0.5810417340666452,0.647887323943662,0.4584578601315004,0.1,0.5092592592592592,0.4389230513544957,0.4007101884730949,0.4391567253286963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5619834710743802,0.0,0.3851197263397947,0.3687104756667583,0.5376546530392684,0.6150000000000001,0.2222222222222222,0.5757575757575758,0.3851441985244802,0.6,0.36881268197994177,0.3380281690140845,0.5379557680812911,0.1,0.6148148148148147,0.3608110353997008,0.3387052717836657,0.4396318482212416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.44214876033057854,0.0,0.5658494868871152,0.736321143799835,0.8921463152232383,0.47,0.0,0.6,0.5658953722334005,0.3529411764705882,0.7363312843739891,0.2957746478873239,0.8924088463837418,0.15000000000000002,0.4703703703703703,0.9074289513046371,0.7114176454520624,0.3542091622921586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1322314049586777,0.5686274509803921,0.4486887115165337,0.3241682705526533,0.6885422270037654,0.6950000000000001,0.4444444444444444,0.6,0.4486921529175051,0.4705882352941176,0.3241669362665804,0.323943661971831,0.6885833831440527,0.55,0.6944444444444444,0.4641848097058335,0.4119093143949741,0.4211837782457839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3760330578512397,0.0,0.17844925883694412,0.496563101457245,0.5338891877353416,0.52,0.1111111111111111,0.6727272727272727,0.17840375586854462,0.7411764705882353,0.4966030410870269,0.3309859154929577,0.5343693962940825,0.1,0.5203703703703704,0.31527339205584176,0.2164709095875444,0.2330950470086899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5909090909090909,0.9411764705882352,0.5410490307867731,0.3392906241407754,0.5137170521785906,0.325,0.2222222222222222,0.5818181818181818,0.5410798122065729,0.3941176470588235,0.33937237140084114,0.5140845070422535,0.5140466228332338,0.1,0.3259259259259259,0.41914575369785617,0.4265228079759629,0.5271968242938925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.3636363636363637,0.0,0.8663055872291904,0.7173494638438273,0.7770306616460464,0.265,0.1111111111111111,0.5757575757575758,0.8661971830985915,0.6705882352941176,0.7175671303785183,0.3943661971830986,0.7770472205618648,0.15000000000000002,0.2648148148148148,1.0,0.9065829008467632,0.5143042032745768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3925619834710744,0.7254901960784313,0.49230330672748,0.3302172119879021,0.5188273265196343,0.515,0.5555555555555556,0.5636363636363636,0.4922870556673374,0.6823529411764706,0.33031381429957946,0.3732394366197183,0.5188284518828452,0.25,0.5148148148148147,0.3883995346518198,0.3979786943458072,0.5214949179442643,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5206611570247934,0.0,0.7599771949828963,0.728072587297223,0.4948897256589563,0.29500000000000004,0.1111111111111111,0.6424242424242425,0.7598926894701543,0.9882352941176472,0.7282432869621482,0.6056338028169014,0.4949193066347878,0.1,0.29444444444444445,0.7701512381585509,0.7622234362196121,0.5869220335465921,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4958677685950413,0.0,0.4857468643101482,0.963706351388507,0.7364174287251211,0.5599999999999999,0.0,0.6545454545454545,0.4857478202548625,0.4,0.9637657715949529,0.38028169014084495,0.7369994022713687,0.15000000000000002,0.5592592592592592,0.9019444906099384,0.7131931166347991,0.3622576579515213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4628099173553719,0.0,0.7756556442417333,0.7382458069837778,0.5126412049488973,0.425,0.1111111111111111,0.6727272727272727,0.7756539235412475,0.6941176470588235,0.7382724037528309,0.5070422535211268,0.5128511655708308,0.5,0.4259259259259259,0.7964101711816519,0.7930893198579623,0.5985630476565156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,0.0,0.8449258836944127,0.5905966455870223,0.2977407208176439,0.5700000000000001,0.4444444444444444,0.6,0.8449027498323274,0.5235294117647059,0.5907473309608542,0.5211267605633803,0.29826658696951586,0.15000000000000002,0.5703703703703703,0.6147581851420973,0.7488391149959028,0.7994863353599921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2520661157024794,0.0,0.7089509692132269,0.6048941435248831,0.6522323830016138,0.66,0.1111111111111111,0.6606060606060606,0.7089201877934272,0.6941176470588235,0.6049822064056939,0.31690140845070425,0.6527196652719666,0.1,0.6592592592592592,0.7631710154562075,0.7316307019939907,0.5496887176988827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5247933884297521,0.6274509803921569,0.637115165336374,0.5191091558977179,0.3542227003765465,0.47,0.2222222222222222,0.4909090909090909,0.6371562709590879,0.4352941176470588,0.5192494338401812,0.4788732394366198,0.35445307830245065,0.1,0.4703703703703703,0.4852916735914908,0.5549030319584811,0.6701047408505081,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2190082644628099,0.0,0.7770809578107184,0.6838053340665383,0.4685314685314685,0.475,0.1111111111111111,0.5030303030303029,0.7769953051643194,0.4352941176470588,0.6839210611452604,0.5492957746478874,0.4686192468619247,0.1,0.4759259259259258,0.7370782782117333,0.7648183556405352,0.6359911752328435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35123966942148765,0.0,0.3657354618015964,0.5419301622216112,0.30984400215169444,0.61,0.7777777777777777,0.7333333333333333,0.3656941649899396,0.5470588235294117,0.5418958265933355,0.8380281690140846,0.31022115959354457,0.25,0.6092592592592593,0.31344523849094225,0.3434853865064191,0.5420405402211571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3636363636363637,0.0,0.6071835803876853,0.4855650261204289,0.6438945669714902,0.455,0.1111111111111111,0.3818181818181817,0.6071428571428572,0.4176470588235294,0.4856033646069233,0.6549295774647887,0.6443514644351465,0.05,0.4555555555555556,0.6265580854246302,0.5813985249931712,0.4926684076759826,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4090909090909091,0.0,0.3050171037628278,0.2906241407753643,0.5914470145239377,0.6400000000000001,0.4444444444444444,0.3818181818181817,0.3049966465459424,0.3941176470588235,0.2905208670333226,0.28873239436619713,0.5917513448894202,0.15000000000000002,0.6407407407407407,0.3001495762007644,0.25457525266320685,0.35189264566063816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2603305785123967,0.0,0.6733181299885975,0.6010448171569975,0.45965572888649797,0.66,0.2222222222222222,0.4666666666666667,0.6732059020791415,0.5,0.6010999676480103,0.4507042253521126,0.4596533173939032,0.1,0.6592592592592592,0.6210736247299318,0.6567877629063097,0.6302464103825955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6528925619834711,0.0,0.732896237172178,0.8583997800384933,0.4298009682625067,0.4400000000000001,0.1111111111111111,0.3212121212121212,0.7328973843058351,0.7470588235294118,0.8586218052410223,0.34507042253521125,0.4303646144650329,0.30000000000000004,0.4407407407407407,0.7929200598304802,0.7913138486752251,0.6004993552950797,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6322314049586777,0.0,1.0,0.5952708276051691,0.6204948897256589,0.505,0.1111111111111111,0.4545454545454545,1.0,0.5529411764705883,0.5952766095114849,0.471830985915493,0.6210400478182905,0.45,0.5055555555555555,0.9074289513046369,0.9460529909860692,0.6733923172315712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6198347107438017,0.0,0.621436716077537,0.31454495463293924,0.6616460462614309,0.6200000000000001,0.0,0.34545454545454546,0.6213950368879947,0.5176470588235293,0.3144613393723714,0.4366197183098591,0.6616855947399879,0.05,0.6203703703703703,0.5424630214392552,0.536875170718383,0.5388682350811167,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3884297520661157,0.0,0.4717787913340935,0.7869122903491889,0.4725658956428188,0.5750000000000001,0.1111111111111111,0.509090909090909,0.471830985915493,0.6588235294117647,0.7871239081203494,0.3943661971830986,0.4728033472803347,0.1,0.5759259259259258,0.6238989529665946,0.5681507784758264,0.4736896293833597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
